phy_same,phy_count,period,periodadmt,age,alife,provider_InscClaimAmtReimbursed_mean,provider_DeductibleAmtPaid_mean,provider_NoOfMonths_PartACov_mean,provider_NoOfMonths_PartBCov_mean,provider_IPAnnualReimbursementAmt_mean,provider_IPAnnualDeductibleAmt_mean,provider_OPAnnualReimbursementAmt_mean,provider_OPAnnualDeductibleAmt_mean,provider_InscClaimAmtReimbursed_std,provider_DeductibleAmtPaid_std,provider_NoOfMonths_PartACov_std,provider_NoOfMonths_PartBCov_std,provider_IPAnnualReimbursementAmt_std,provider_IPAnnualDeductibleAmt_std,provider_OPAnnualReimbursementAmt_std,provider_OPAnnualDeductibleAmt_std,banel_InscClaimAmtReimbursed_mean,banel_DeductibleAmtPaid_mean,banel_NoOfMonths_PartACov_mean,banel_NoOfMonths_PartBCov_mean,banel_IPAnnualReimbursementAmt_mean,banel_IPAnnualDeductibleAmt_mean,banel_OPAnnualReimbursementAmt_mean,banel_OPAnnualDeductibleAmt_mean,banel_InscClaimAmtReimbursed_std,banel_DeductibleAmtPaid_std,diag1_InscClaimAmtReimbursed_mean,diag1_DeductibleAmtPaid_mean,diag1_NoOfMonths_PartACov_mean,diag1_NoOfMonths_PartBCov_mean,diag1_IPAnnualReimbursementAmt_mean,diag1_IPAnnualDeductibleAmt_mean,diag1_OPAnnualReimbursementAmt_mean,diag1_OPAnnualDeductibleAmt_mean,diag1_InscClaimAmtReimbursed_std,diag1_DeductibleAmtPaid_std,diag1_NoOfMonths_PartACov_std,diag1_NoOfMonths_PartBCov_std,diag1_IPAnnualReimbursementAmt_std,diag1_IPAnnualDeductibleAmt_std,diag1_OPAnnualReimbursementAmt_std,diag1_OPAnnualDeductibleAmt_std,PotentialFraud
3,1.6,0.6,0,76.3,1,156,0,12,12,13962,534,1857,439,149.7553561,0,0,0,21505.84923,755.1900423,1842.812163,344.688265,3937.8125,145.9,12,12,13962,534,1857,439,6569.424718,236.2142329,603.371029,41.80322182,11.9220654,11.96983894,3975.570736,462.0818234,1982.970636,660.3745577,1526.486115,123.7802977,0.676865844,0.341240051,8821.240126,873.177782,2367.621606,752.3406338,Not-Fraud
1.333333333,2.333333333,14,14,71.66666667,1,17000,1068,12,12,47493.33333,2492,583.3333333,30,19313.20792,0,0,0,71226.80769,2466.44035,859.205059,26.45751311,6213.238095,723.8666667,12,12,47493.33333,2492,583.3333333,30,9375.3956,456.8166471,7121.38473,477.2322169,11.9502589,11.97694524,19905.21274,1243.572222,1716.44143,515.6169412,9925.353131,416.9374145,0.459620375,0.252374757,25647.58726,1490.207629,2327.678002,673.5605347,Not-Fraud
2.857142857,1.30952381,0.833333333,0,75.5952381,1,235.952381,4.047619048,12,11.71428571,3284.52381,584.8571429,2213.095238,625.952381,351.2629445,17.25837002,0,1.8516402,6501.926245,888.9450193,2870.070525,669.1460139,482.6270842,44.44212692,12,11.71428571,3284.52381,584.8571429,2213.095238,625.952381,837.3910447,127.0395157,1033.470444,64.82693294,11.94758611,11.94679758,5057.63583,523.8867596,2079.075792,593.2251484,1799.302172,105.8653232,0.553214581,0.515379839,10620.69568,977.0773853,2432.002003,667.1009139,Not-Fraud
2.333333333,1.555555556,0,0,82.66666667,1,321.1111111,0,12,12,1351.111111,356,2210,426.6666667,441.0341383,0,0,0,4053.333333,755.1900423,2039.63232,284.2534081,636.0277778,63.56851852,12,12,1351.111111,356,2210,426.6666667,887.888427,111.4851912,461.8074689,26.00375077,11.97070556,11.96245091,4441.260724,488.4967117,2120.210503,630.0157298,895.6422676,119.9542482,0.290433992,0.382985752,10220.56309,863.5883048,3133.591397,805.2349177,Not-Fraud
2,2,0,0,72.5,1,50,0,12,12,0,0,1390,495,70.71067812,0,0,0,0,0,1004.091629,318.1980515,311.0714286,7.142857143,12,12,0,0,1390,495,357.9424595,18.89822365,713.7024922,1.716199377,11.92274143,11.93862928,4475.630062,444.1623053,2499.830997,740.6121495,817.140463,17.21438549,0.926151842,0.798058924,11239.88986,882.6673154,2574.239927,660.0799416,Not-Fraud
2.266666667,1.866666667,1.933333333,0,73.46666667,1,417.3333333,4.666666667,12,11.46666667,6700,772,2342,526,829.2205175,18.07392228,0,1.597617273,12270.46396,1161.475908,2358.165752,482.2388264,1143.395527,83.74329004,12,11.46666667,6700,772,2342,526,2180.832754,177.7787561,426.3615411,26.79307359,11.96339527,11.95109413,4060.344231,470.2512891,2197.815133,622.8826543,879.670641,96.4351934,0.466571274,0.506757145,9561.048452,928.0778293,2738.957029,676.4438267,Not-Fraud
2,1.5,0,0,75,1,25,0,12,12,0,0,1140,110,7.071067812,0,0,0,0,0,1484.92424,127.2792206,296.25,0,12,12,0,0,1140,110,528.3158992,0,92.77403846,1.514423077,11.95673077,11.97115385,3173.123397,419.3634615,1899.671474,542.3189103,217.4283479,9.101668566,0.464230582,0.416025147,7306.562128,765.9687801,3319.27049,917.5251348,Not-Fraud
2.75,1.5,0.75,0,71.75,1,400,0,12,12,6503.75,934.5,1577.5,853.75,603.395156,0,0,0,8211.758012,1058.421331,1083.614982,755.9655604,1132.818619,95.71649184,12,12,6503.75,934.5,1577.5,853.75,2068.310361,216.0034946,339.5399284,3.732205517,11.91224051,11.94112433,3650.537953,434.2081953,1907.015732,612.0006336,542.0214617,21.43839135,0.870897491,0.642528995,8440.326057,1027.27393,2450.355036,705.3166509,Not-Fraud
3,1,0.7,0,83,1,161,0,12,12,5420,427.2,3785,863,162.9894339,0,0,0,16046.72345,1031.786024,6987.252281,1685.302808,655.8817669,30.18789474,12,12,5420,427.2,3785,863,1293.658544,86.45128962,472.9193147,39.62644271,11.94247553,11.96770582,4732.898506,571.47103,3118.732128,838.8778762,765.8387381,78.78161042,0.619423483,0.40656923,9809.550152,1176.738099,3476.600574,935.0883726,Not-Fraud
2.802816901,1.38028169,1.830985915,0,75.36619718,0.985915493,219.1549296,8.028169014,12,12,3978.450704,502.4788732,3461.267606,930,495.2856217,30.21918588,0,0,9420.350865,867.5396715,8233.586084,1748.1623,595.0642548,44.16983152,12,12,3978.450704,502.4788732,3461.267606,930,1058.717887,112.4424071,571.8989816,45.92676149,11.92643029,11.93647855,5002.042861,546.4622312,2452.687594,696.0677855,1060.81503,79.34736571,0.734244907,0.64475369,10814.09876,1020.223989,2977.571741,793.6821099,Not-Fraud
3,1.2,4,0,72.8,1,586,0,12,12,0,0,5594,1560,856.4344692,0,0,0,0,0,8382.173346,2019.083951,468.7357143,4.685714286,12,12,0,0,5594,1560,555.4605829,13.79894149,571.7677877,8.428736632,11.76629996,11.96411899,6385.942062,577.6764655,4217.590711,1174.045703,675.0085451,45.37759505,1.297614416,0.446922704,15661.7677,1169.37035,4113.969427,1139.788168,Not-Fraud
2.571428571,1.571428571,0,0,64.57142857,1,74.28571429,0,12,12,585.7142857,152.5714286,511.4285714,251.4285714,61.06202935,0,0,0,1549.654339,403.6660572,515.0866779,300.4124149,380.3826531,76.28571429,12,12,585.7142857,152.5714286,511.4285714,251.4285714,515.1390921,107.8842918,256.7090735,9.364533086,11.93056319,11.95680534,4324.21497,465.1972288,1939.971784,582.7233653,494.9017601,58.42669032,0.547922212,0.380522737,11452.44681,1104.605736,2961.992324,807.2001099,Not-Fraud
2.75,1.25,2.5,0,73,1,666.25,0,12,12,390,267,1485,200,1109.452085,0,0,0,1055.434914,494.3879333,1411.594843,143.3277961,428.3333333,48.95,12,12,390,267,1485,200,787.3953878,152.2722157,1132.651018,97.73803502,11.92366627,11.94879361,4782.854505,551.7163536,1987.209531,573.0877891,2374.195037,224.893207,0.870558174,0.57012468,10165.53801,998.4594404,2936.354754,768.6901887,Not-Fraud
3,1,0,0,82,1,70,0,12,12,0,0,240,150,0,0,0,0,0,0,0,0,60,0,12,12,0,0,240,150,42.42640687,0,507.5,0,12,12,0,0,3478.75,1197.5,688.4506415,0,0,0,0,0,2583.726199,1087.300064,Not-Fraud
3,1.6,0,0,77,1,172,0,12,12,24600,640.8,1882,300,167.6901905,0,0,0,22456.62486,584.9676914,936.6002349,134.3502884,2267.5,53.4,12,12,24600,640.8,1882,300,7166.319953,184.9830262,406.8450758,2.583954934,12,11.87141026,4758.371941,483.5558353,2124.958003,491.9854992,603.1492405,12.24053887,0,0.894648862,10325.35805,1013.292973,2068.414721,533.7804665,Not-Fraud
3,1.285714286,0,0,78.28571429,1,447.1428571,0,10.28571429,10.28571429,2828.571429,2019.428571,1711.428571,248.5714286,569.5821359,0,4.535573676,4.535573676,5910.926122,4888.193356,2388.935806,224.9761892,673.0952381,55.94285714,10.28571429,10.28571429,2828.571429,2019.428571,1711.428571,248.5714286,1487.217058,152.2722157,1856.49225,155.4874625,11.92808616,11.94658178,6121.925717,625.7321422,1918.617785,559.2660408,1785.68271,155.9340802,0.745017154,0.61133822,11112.92693,885.8933677,2812.843652,652.7371159,Not-Fraud
2.625,1.375,0,0,76,1,148.75,0,12,12,4530,400.5,1111.25,543.75,191.642338,0,0,0,9444.351297,794.6174282,1439.488376,537.1601916,912.96875,67.52142857,12,12,4530,400.5,1111.25,543.75,1937.80947,174.2113941,279.6203001,14.9675136,11.91783936,11.95049723,3538.642464,425.8925525,1901.171845,554.8327352,810.1488948,57.95249939,0.764745772,0.447724642,8442.089261,912.8937066,2611.390003,740.6639445,Not-Fraud
2.75,1.75,1,0,77.7,1,371.5,13.5,12,12,1020,213.6,1575.5,430.5,599.6865409,46.59737964,0,0,2877.791551,438.297952,1511.564108,379.2718092,496.8595238,73.87761905,12,12,1020,213.6,1575.5,430.5,764.4771715,134.1284276,739.0908822,42.82830775,11.96784966,11.93087808,3878.647272,414.7231872,1990.12721,591.2460707,1399.301611,76.17926468,0.368975942,0.646117529,9041.550507,863.0810171,2529.157152,694.769516,Not-Fraud
2,2,0,0,71.4,1,86,14,12,12,10248,427.2,456,412,73.34848328,31.30495168,0,0,19145.84864,584.9676914,477.3154093,289.4304752,2147.3,99.62,12,12,10248,427.2,456,412,4580.95308,209.324824,751.726624,71.93696319,11.9025641,11.94632479,5609.909412,635.2782778,2191.585169,673.9403374,1232.679285,110.6842285,0.663355234,0.488483862,11616.57504,1022.245398,2459.833472,753.802178,Not-Fraud
2.468085106,1.574468085,1.212765957,0,74.85106383,1,264.0425532,2.340425532,11.74468085,11.9787234,2458.93617,340.8510638,1232.553191,381.4893617,499.5548435,8.898648153,1.750379898,0.145864991,5066.144334,593.6515952,1154.15783,345.4233617,709.4764438,74.12163121,11.74468085,11.9787234,2458.93617,340.8510638,1232.553191,381.4893617,1307.83669,151.0726963,615.3120049,50.81869754,11.90738663,11.92704653,4309.040381,486.3543839,1876.989428,549.2009078,1312.204946,96.30974469,0.749826643,0.610765777,9524.939004,912.2832258,2416.592301,674.6156707,Not-Fraud
2.466666667,1.6,1,0,72.16666667,1,416.3333333,0,12,11.8,7698,783.2,2307.666667,679.3333333,634.1352153,0,0,1.095445115,12739.33534,968.8758648,4085.947899,1377.323575,1457.749003,137.1548821,12,11.8,7698,783.2,2307.666667,679.3333333,2588.27569,248.5137226,480.1669141,21.09366803,11.88740036,11.93205161,4975.465201,524.9874611,2859.500093,816.9689081,903.5115598,70.78894592,0.835122839,0.645142837,10844.88723,1047.814408,3279.486419,895.5884384,Not-Fraud
3,2,9.5,9.5,71.5,1,8000,1068,12,12,28000,2670,1895,110,0,0,0,0,16970.56275,755.1900423,2298.097039,70.71067812,4781.309524,419.5714286,12,12,28000,2670,1895,110,6242.999996,553.0491652,1782.022672,219.1920677,11.97066015,11.98533007,6040.932429,688.6272505,1739.267615,532.3883085,3841.443038,404.1051507,0.419055666,0.296680906,10363.43127,980.8019116,2027.478534,662.2639416,Not-Fraud
1,3,9,9,92,1,26000,1068,12,12,38360,4272,3990,1200,0,0,0,0,0,0,0,0,4217.5,400.5,12,12,38360,4272,3990,1200,8967.928173,552.742513,1226.582278,70.12658228,12,12,3867.468354,419.0886076,2283.037975,623.9240506,3647.112622,261.2842723,0,0,8651.281137,772.7563584,4712.824662,870.5044481,Not-Fraud
2.666666667,1.666666667,4.333333333,4.333333333,69,1,9000,1068,12,12,12673.33333,1780,623.3333333,540,7549.834435,0,0,0,9459.39392,616.6100875,856.5239829,833.5466394,2951.333333,617.0666667,12,12,12673.33333,1780,623.3333333,540,5494.723754,568.24026,6761.060159,614.9803503,11.92834638,11.94221681,12448.79744,1307.396716,2066.37092,581.6323537,8561.497329,384.964263,0.920527313,0.675392053,15451.48189,1715.193993,3232.288399,839.6046613,Not-Fraud
1,2.2,8.2,8.2,73,1,5800,1068,12,12,10802,1495.2,850,202,5167.204273,0,0,0,7953.050987,584.9676914,807.5580474,227.8596059,2416.233333,370.24,12,12,10802,1495.2,850,202,4154.429249,597.819269,6173.112436,494.3450283,11.88313027,11.92708315,11603.09477,1072.649758,2045.918905,604.8712638,8408.687444,408.3119833,1.019542093,0.723091594,15534.31453,1297.33765,3124.075897,810.6445114,Not-Fraud
2,1.5,2.5,2.5,55.5,1,5000,1068,12,12,31400,2670,220,15,0,0,0,0,37335.23805,2265.570127,311.1269837,21.21320344,6531.428571,890,12,12,31400,2670,220,15,8973.051718,551.5128285,3073.946379,380.5086249,11.92671756,11.98167939,8156.331689,892.3100726,1721.096071,505.783895,5253.274429,479.2856155,0.640721166,0.274503033,12744.5802,1038.696859,2889.813252,802.6761259,Not-Fraud
1,2,1,1,37,1,12000,1068,12,12,12100,1068,150,10,0,0,0,0,0,0,0,0,4050,356,12,12,12100,1068,150,10,6884.903776,616.6100875,4648.288288,260.8648649,11.89189189,12,10104.05405,817.8378378,2064.144144,636.4864865,9460.222645,459.749388,1.138989595,0,16317.10861,1142.628012,2053.343379,684.4382549,Not-Fraud
3,2,1,1,92,1,19000,1068,12,12,32000,3204,17640,3340,0,0,0,0,0,0,0,0,3815.384615,246.4615385,12,12,32000,3204,17640,3340,5010.130762,468.3489823,12152.59259,726.0194175,11.88888889,11.97222222,25071.01852,1948.425926,7996.851852,2095.092593,9479.408118,500.5129522,1.154700538,0.288675135,28157.16681,2476.755702,9411.995493,2335.818812,Not-Fraud
3,1.5,13.625,13.625,76,1,16500,1068,12,12,28575,1735.5,1385,372.5,11122.69238,0,0,0,17779.42229,794.6174282,1803.987646,572.9061254,6069.104167,377.0297619,12,12,28575,1735.5,1385,372.5,7878.061483,551.7788753,7706.176894,723.248805,11.93030069,11.94668307,14665.73839,1593.919945,1756.334592,503.6113853,8204.435339,440.2642264,0.767837239,0.603129246,15513.86356,2004.799036,3046.55202,706.3145797,Not-Fraud
3,1,3,3,84,1,5000,1068,12,0,5000,1068,0,0,0,0,0,0,0,0,0,0,5000,1068,12,0,5000,1068,0,0,0,0,2985.832084,613.0864947,11.95502249,11.93103448,9078.62069,1290.422789,2167.316342,591.5592204,3954.509953,528.0600703,0.696031948,0.798673437,14056.61243,1409.126659,3858.9754,1036.775565,Not-Fraud
2.75,1.633333333,2.95,1.016666667,72.45,1,1567,196.4666667,12,12,5468.333333,534,2261.333333,414.8333333,3577.874239,416.4522259,0,0,15173.19058,798.7340832,4447.350941,460.1197032,1371.529444,112.2222222,12,12,5468.333333,534,2261.333333,414.8333333,2029.349089,166.9527505,1446.082864,125.6894478,11.94724262,11.92901804,6010.335453,640.8455893,2206.430656,631.9897543,2130.11773,158.1761146,0.586433688,0.638655091,11708.0857,1064.446396,3032.304755,797.5409013,Not-Fraud
2.833333333,1.483333333,1.816666667,1.133333333,75.5,1,1503.5,165.6271186,12,12,6805.333333,604.0666667,1406.333333,385.6666667,3604.796628,386.3156606,0,0,14555.90502,1006.756966,1143.6145,391.4699229,1256.904167,103.3861111,12,12,6805.333333,604.0666667,1406.333333,385.6666667,1888.550309,135.9673708,1072.230557,92.25217664,11.94891983,11.96147965,4918.129302,523.8213833,1955.719254,579.608538,1950.466909,149.9624022,0.517812475,0.414588628,10612.40878,966.813476,2667.841097,740.3008537,Not-Fraud
2.801801802,1.45045045,1.585585586,0.54954955,74.6036036,0.990990991,1055.855856,100.9090909,12,12,5865.945946,596.5405405,2725.315315,634.8648649,2864.097658,307.5554562,0,0,13012.14449,1131.04161,4191.933557,912.6304289,958.7973705,93.29170976,12,12,5865.945946,596.5405405,2725.315315,634.8648649,1692.60858,168.5254256,971.2272043,77.03431352,11.91963926,11.93980019,5433.045895,574.9376632,2762.935258,769.007254,1589.150287,118.7640046,0.663195002,0.532062243,10893.07942,1011.156913,3361.365882,878.0435389,Fraud
2.75,1.583333333,0.666666667,0,79.97222222,0.916666667,175.8333333,7.5,12,12,2000,118.6666667,1516.111111,420,462.7827321,25.5650431,0,0,6196.773354,340.4011079,1830.311883,396.2683074,533.6512346,25.94814815,12,12,2000,118.6666667,1516.111111,420,1143.906796,54.65934887,472.5108427,29.11249658,11.93715935,11.9353315,4460.331009,545.0254722,2133.800128,627.8225996,1083.084275,87.09034027,0.636139246,0.667154907,10154.91971,1266.528234,2734.573037,693.3520811,Not-Fraud
2.795053004,1.6,1.920141343,0.83180212,73.395053,0.99434629,1522.254417,150.1899362,11.86431095,11.86007067,5815.526502,631.1208481,2010.501767,537.0883392,4370.298258,368.9777455,1.269249994,1.240036385,11834.20918,969.9631201,3587.23327,909.9986027,1172.88693,110.6132721,11.86431095,11.86007067,5815.526502,631.1208481,2010.501767,537.0883392,1956.967269,181.2096169,1380.955972,114.5354892,11.93257094,11.93953595,5734.294663,617.6840373,2217.579064,633.0723247,2076.43188,144.3956152,0.661331757,0.57000656,10959.58649,1061.163289,2820.125746,751.8814135,Fraud
2.641618497,1.537572254,1.526011561,0.063583815,71.49132948,1,483.4104046,22.63953488,12,11.98265896,4549.479769,555.6069364,5022.023121,1441.445087,1030.506445,141.3264987,0,0.228085776,6612.587738,559.3482361,10294.56139,3005.680029,728.975093,33.69892651,12,11.98265896,4549.479769,555.6069364,5022.023121,1441.445087,1086.240664,57.33731382,979.7216671,56.36507478,11.93620922,11.93998378,5314.055437,560.1964149,3040.733786,841.6965213,1825.771744,113.8756242,0.62703253,0.561072501,10802.30111,1048.638454,3400.223989,896.0458222,Not-Fraud
2.529411765,1.617647059,2.264705882,1.117647059,76.20588235,1,2242.352941,294.6060606,12,12,5127.647059,1973.411765,1401.176471,396.4705882,4497.119657,481.1430361,0,0,8513.468851,5640.642893,1555.120116,412.4052314,1083.869401,116.2005437,12,12,5127.647059,1973.411765,1401.176471,396.4705882,1632.355888,227.1981682,1396.267052,165.9225716,11.90490707,11.95279629,5787.929948,664.2099379,2146.531909,603.3112654,1950.283022,152.9451876,0.790406685,0.550831865,11124.79301,1061.113542,2816.835373,740.4003741,Not-Fraud
3,1.5,3,3,85.5,1,11750,534,12,12,29540,2136,550,90,15909.90258,755.1900423,0,0,19148.45163,1510.380085,777.8174593,127.2792206,9291.666667,667.5,12,12,29540,2136,550,90,7669.939839,267,3847.346743,510.7853881,11.96583653,11.96487867,15241.52299,1448.619413,1522.531928,371.2337165,7110.504456,217.2947872,0.877729068,0.82154429,15089.84666,1675.849359,3734.928867,1013.970671,Not-Fraud
2.80952381,1.587301587,3.547619048,2.952380952,75.21428571,1,4137.539683,418.4878049,12,11.9047619,9271.507937,1203.68254,1486.746032,402.6190476,8780.348211,521.8505119,0,0.697751491,17750.69374,2242.817919,1673.450485,482.0990414,1759.209346,200.272345,12,11.9047619,9271.507937,1203.68254,1486.746032,402.6190476,2819.438646,247.5235366,2291.231109,221.6489533,11.93185247,11.93880477,7260.459053,771.1791328,2115.402828,591.6034392,3312.2863,221.9903702,0.666047785,0.576309189,12220.56493,1161.729407,2980.006454,760.9125197,Fraud
2.905882353,1.635294118,1.235294118,0,72.18823529,0.976470588,265.4117647,3.294117647,11.85882353,11.85882353,4684,411.4823529,2157.176471,748.7058824,546.5422759,15.14911873,1.301582747,1.301582747,9844.485911,587.7647045,3494.928507,899.5128155,689.0213332,47.20268944,11.85882353,11.85882353,4684,411.4823529,2157.176471,748.7058824,1624.660143,127.665604,451.7065643,27.69600245,11.92980406,11.95050156,4679.759723,510.5893662,2270.631613,658.5689097,846.3040056,71.03814527,0.690181682,0.532709945,10670.36316,980.9636316,2772.559251,742.8653101,Not-Fraud
2.818181818,1.454545455,3.818181818,0,73,1,326.3636364,0,12,12,6085.454545,776.7272727,1620.909091,434.5454545,502.1209561,0,0,0,10693.37773,1271.853851,1050.232875,340.657119,754.9678932,99.28787879,12,12,6085.454545,776.7272727,1620.909091,434.5454545,1212.61992,183.4225798,366.5533631,12.03844263,11.93684437,11.94404694,3888.185907,438.8271544,1979.683896,603.927616,602.6113483,53.65485047,0.631406327,0.481001565,9281.718775,915.4305743,2504.456021,689.6972515,Not-Fraud
2.91954023,1.448275862,1.75862069,0.850574713,71.5862069,0.988505747,1780.804598,213.4418605,11.86206897,12,5498.965517,670.4827586,1552.298851,464.0229885,4513.804979,426.8498732,1.286535042,0,10111.99599,1036.25807,1812.634406,714.16313,1312.813899,128.4724829,11.86206897,12,5498.965517,670.4827586,1552.298851,464.0229885,2016.445153,194.6688016,1704.076167,155.8193185,11.93030457,11.95412354,6530.75742,666.2116556,1884.141793,544.9133692,2386.643945,173.4018993,0.754685445,0.547362457,11026.59012,1170.226147,2604.759147,718.3806388,Not-Fraud
2.811764706,1.4,1.023529412,0,73.48235294,1,255.7647059,3.529411765,12,11.8,5337.294118,674.0235294,2427.764706,658.4705882,541.4582965,18.56172985,0,1.352246808,14090.5972,1844.819013,4405.584221,1046.301315,765.4802502,59.65758389,12,11.8,5337.294118,674.0235294,2427.764706,658.4705882,1375.667732,119.2733712,643.561955,47.72589415,11.94349484,11.94071736,5085.343139,557.8581138,2384.147766,691.6045881,1194.403607,107.5033781,0.616549352,0.57113642,10918.11323,1036.410596,2938.239286,802.8047947,Not-Fraud
2.621621622,1.594594595,2.283783784,0.135135135,74.75675676,1,548.2432432,29.67567568,11.83783784,12,6727.297297,534,3022.162162,704.5945946,1111.289955,174.3748213,1.394971665,0,13158.19754,734.2084359,4846.796222,1088.013383,1480.966565,93.63082953,11.83783784,12,6727.297297,534,3022.162162,704.5945946,2939.676157,217.3731396,1063.994015,65.236435,11.91128809,11.95153952,5858.710229,592.7142105,2812.565942,782.0784658,1578.269058,95.36864778,0.787504224,0.53364476,11791.32881,1035.702494,3198.169847,854.8871358,Not-Fraud
2.768421053,1.568421053,1.747368421,0,73.51578947,0.989473684,405.7894737,0,11.87368421,11.87368421,4379.052632,460.9263158,1955.894737,584.5263158,1550.394994,0,1.231174023,1.231174023,8916.559549,773.4886876,2340.510262,651.9883964,737.0971863,52.1901862,11.87368421,11.87368421,4379.052632,460.9263158,1955.894737,584.5263158,1393.459452,120.822381,509.3365887,34.05047871,11.92017715,11.94051587,4398.735977,491.923434,2125.960935,601.2842112,1158.512628,96.92579003,0.752800538,0.535453086,10119.11231,971.2286802,2741.614283,716.343295,Not-Fraud
2,1.857142857,4.142857143,2.571428571,78.07142857,1,7118.571429,624.5714286,12,12,9067.142857,915.4285714,1420.714286,437.8571429,8391.309476,533.7630869,0,0,8723.427721,708.0771051,1204.954288,401.5580918,2664.244048,210.9916667,12,12,9067.142857,915.4285714,1420.714286,437.8571429,3258.403727,318.1262858,4772.4007,399.5174164,11.92802903,11.90986811,10140.61235,1038.54038,2325.214325,663.0155145,6247.95632,350.6307682,0.713866926,0.894061438,13711.70711,1284.12211,3773.393566,944.020828,Not-Fraud
3,1.666666667,2.142857143,1.19047619,78.61904762,1,7236.190476,203.4285714,12,12,18880,813.7142857,4005.238095,925.7142857,21548.62884,429.7353338,0,0,42152.25546,747.9631771,7867.229258,1767.850592,1904.41243,94.77943485,12,12,18880,813.7142857,4005.238095,925.7142857,4200.480882,219.2075102,1857.628498,113.974352,11.94942513,11.95038448,6647.765731,668.1180255,2728.988068,745.8643787,2998.748525,140.7060472,0.548541173,0.56686763,12226.54051,1181.383496,3401.525337,883.0892833,Not-Fraud
2.758064516,1.403225806,2.629032258,0.419354839,70.20967742,1,1490.16129,51.67741935,11.80645161,11.80645161,5476.935484,344.516129,3240.806452,956.4516129,6595.370829,231.0452921,1.524001524,1.524001524,10620.96127,539.1989122,7600.452165,2306.905597,1187.406726,47.19981094,11.80645161,11.80645161,5476.935484,344.516129,3240.806452,956.4516129,2381.214479,115.3476502,1150.002011,88.11943853,11.93579155,11.9367748,5292.557408,572.8955713,2208.236992,638.3593858,1853.040649,122.6120031,0.613598771,0.58543645,10204.16099,993.5014319,2777.772377,781.4701507,Not-Fraud
2.654929577,1.64084507,2.633802817,1.021126761,73.99295775,0.992957746,1902.605634,192.3404255,11.91549296,11.98591549,8670.633803,857.4647887,2634.71831,674.2957746,4730.281008,408.2359932,1.00701763,0.167836272,16003.60475,1565.693808,5286.948562,1303.684031,1372.229968,102.8310325,11.91549296,11.98591549,8670.633803,857.4647887,2634.71831,674.2957746,2583.817928,194.6514773,1469.624986,136.7707696,11.93115463,11.92262034,6135.451527,659.4969411,2293.690566,654.7637578,2255.749861,175.3754931,0.685169333,0.676952382,11705.24715,1092.077164,2962.374683,805.8958766,Not-Fraud
2.766666667,1.483333333,1.266666667,0,75.21666667,1,271.1666667,0.666666667,12,12,5240.833333,534,2173.666667,556.6666667,534.4951417,5.163977795,0,0,11129.50077,868.3154937,3599.640739,805.7582315,959.7026971,80.96403828,12,12,5240.833333,534,2173.666667,556.6666667,1487.384717,157.3515546,572.2048783,36.04629361,11.94739137,11.95882279,4523.870028,522.684729,2344.184809,661.4108335,1319.957159,100.3371348,0.591996202,0.480829579,9793.228421,1042.932647,2727.767354,742.5225835,Not-Fraud
2.818181818,1.613636364,4.75,3.75,73.65909091,1,4958.409091,438.5,12,12,9283.636364,922.3636364,1333.409091,449.3181818,9889.952135,529.9344628,0,0,11743.92373,1094.759889,1671.229798,648.4557604,2162.767594,215.571516,12,12,9283.636364,922.3636364,1333.409091,449.3181818,3399.229191,271.5263143,3672.985972,301.7701512,11.92678101,11.94856748,9382.865863,931.2454793,2617.663756,726.5100377,4317.519968,211.7040488,0.753745705,0.576343295,13660.94191,1253.035761,3387.969952,898.507664,Fraud
2.769230769,1.487179487,0.615384615,0,75.1025641,1,135.1282051,3.076923077,11.38461538,12,1988.461538,750.6666667,1793.076923,497.4358974,230.7068292,14.17073451,2.68147038,0,6101.972303,3835.22437,2944.797512,652.9033053,654.4281564,33.16219565,11.38461538,12,1988.461538,750.6666667,1793.076923,497.4358974,1050.721384,70.35032384,1163.067162,97.40021681,11.93384596,11.93645086,4807.407232,525.9432247,1805.698338,535.1989799,1894.086847,135.1971948,0.704563494,0.617051546,9695.090808,927.372171,2407.439388,641.0806208,Not-Fraud
2.4625,1.5625,1.58125,0,70.55,0.9875,286.0625,4.6875,11.775,12,3514.0625,570.1,2219.375,618.875,566.8861176,22.67966354,1.632800581,0,10992.67631,1196.863486,2647.104669,694.1009184,639.0431276,59.87243822,11.775,12,3514.0625,570.1,2219.375,618.875,1196.388177,137.7723973,698.471273,53.95454352,11.93925786,11.93389852,4842.15597,547.936437,2069.571061,604.2839696,1467.663129,109.3932931,0.621722638,0.620769994,10517.25442,1051.04346,2673.05059,718.2281042,Not-Fraud
2.760869565,1.565217391,1.663043478,0.75,75.94565217,1,1118.478261,107.2747253,12,12,3613.804348,532.5217391,1841.086957,540.6521739,4009.049361,320.2585784,0,0,6912.381127,810.271471,2039.496521,650.5818264,1112.036246,98.96804648,12,12,3613.804348,532.5217391,1841.086957,540.6521739,1030.821085,144.3010157,1142.448609,87.93576482,11.92552902,11.93156552,5370.267639,593.9633864,2368.021636,663.0094135,1668.862772,123.3354099,0.712425049,0.62104773,10696.38251,1036.028711,2812.349372,735.2428563,Not-Fraud
